fips_code,BIRTHS_2023,DEATHS_2023,DOMESTIC_MIG_2023,GQ_ESTIMATES_2023,INTERNATIONAL_MIG_2023,NATURAL_CHG_2023,NET_MIG_2023,N_POP_CHG_2023,POP_ESTIMATE_2023,RESIDUAL_2023,R_BIRTH_2023,R_DEATH_2023,R_DOMESTIC_MIG_2023,R_INTERNATIONAL_MIG_2023,R_NATURAL_CHG_2023,R_NET_MIG_2023,Rural_Urban_Continuum_Code_2023
27073,58,102,20,130,0,-44,20,-26,6630,-2,8.7,15.4,3,0,-6.6,3,9
27075,83,171,30,218,0,-88,30,-57,10855,1,7.6,15.7,2.8,0,-8.1,2.8,8
27077,38,50,-95,27,0,-12,-95,-108,3778,-1,9.9,13,-24.8,0,-3.1,-24.8,9
27079,320,284,32,306,63,36,95,131,29255,0,11,9.7,1.1,2.2,1.2,3.3,1
27081,46,102,-3,106,5,-56,2,-55,5521,-1,8.3,18.4,-0.5,0.9,-10.1,0.4,9
27083,294,243,-193,902,135,51,-58,-6,25427,1,11.6,9.6,-7.6,5.3,2,-2.3,7
27085,380,409,29,661,51,-29,80,51,36785,0,10.3,11.1,0.8,1.4,-0.8,2.2,4
27087,63,90,-33,67,1,-27,-32,-59,5280,0,11.9,17,-6.2,0.2,-5.1,-6,8
27089,82,96,-68,73,2,-14,-66,-79,8810,1,9.3,10.8,-7.7,0.2,-1.6,-7.5,8
27091,222,301,75,298,8,-79,83,1,19657,-3,11.3,15.3,3.8,0.4,-4,4.2,6
27093,259,243,-68,428,16,16,-52,-36,23490,0,11,10.3,-2.9,0.7,0.7,-2.2,6
27095,290,373,214,420,0,-83,214,132,27427,1,10.6,13.6,7.8,0,-3,7.8,1
27097,344,409,75,522,4,-65,79,13,34250,-1,10,11.9,2.2,0.1,-1.9,2.3,6
27099,499,441,-278,674,227,58,-51,8,40058,1,12.5,11,-6.9,5.7,1.4,-1.3,4
27101,60,109,50,76,9,-49,59,9,8049,-1,7.5,13.5,6.2,1.1,-6.1,7.3,9
27103,325,293,-191,3405,58,32,-133,-101,34242,0,9.5,8.5,-5.6,1.7,0.9,-3.9,3
27105,309,183,-492,516,135,126,-357,-231,21727,0,14.1,8.4,-22.5,6.2,5.8,-16.3,7
27107,55,86,-19,104,9,-31,-10,-42,6329,-1,8.7,13.5,-3,1.4,-4.9,-1.6,8
27109,2010,1237,-596,3118,565,773,-31,748,164784,6,12.2,7.5,-3.6,3.4,4.7,-0.2,3
27111,623,755,196,1280,20,-132,216,82,60626,-2,10.3,12.5,3.2,0.3,-2.2,3.6,6
27113,139,152,-97,283,9,-13,-88,-102,13714,-1,10.1,11,-7,0.7,-0.9,-6.4,6
27115,300,386,732,1565,14,-86,746,664,30197,4,10,12.9,24.5,0.5,-2.9,25,8
27117,106,133,-73,146,19,-27,-54,-82,9245,-1,11.4,14.3,-7.9,2,-2.9,-5.8,8
27119,292,373,-288,1293,55,-81,-233,-313,30412,1,9.6,12.2,-9.4,1.8,-2.6,-7.6,3
27121,126,147,-7,133,9,-21,2,-20,11400,-1,11,12.9,-0.6,0.8,-1.8,0.2,8
27123,6677,4716,-5799,17205,2641,1961,-3158,-1228,536075,-31,12.4,8.8,-10.8,4.9,3.7,-5.9,1
27125,46,43,29,30,0,3,29,30,3911,-2,11.8,11,7.4,0,0.8,7.4,8
27127,190,183,-86,290,8,7,-78,-70,15288,1,12.4,11.9,-5.6,0.5,0.5,-5.1,9
27129,134,203,-60,306,6,-69,-54,-125,14348,-2,9.3,14.1,-4.2,0.4,-4.8,-3.7,9
27131,671,602,85,7666,268,69,353,425,67948,3,9.9,8.9,1.3,4,1,5.2,4
27133,58,121,55,237,5,-63,60,-3,9551,0,6.1,12.7,5.8,0.5,-6.6,6.3,2
27135,176,170,-98,156,9,6,-89,-82,15252,1,11.5,11.1,-6.4,0.6,0.4,-5.8,9
27137,1844,2249,1264,9885,80,-405,1344,956,200514,17,9.2,11.2,6.3,0.4,-2,6.7,2
27139,1732,888,132,1319,411,844,543,1391,155814,4,11.2,5.7,0.9,2.6,5.4,3.5,1
27141,1183,697,1095,2573,96,486,1191,1666,102206,-11,11.7,6.9,10.8,0.9,4.8,11.7,1
27143,186,167,124,260,16,19,140,156,15084,-3,12.4,11.1,8.3,1.1,1.3,9.3,8
27145,1962,1229,-708,6779,696,733,-12,735,160977,14,12.2,7.7,-4.4,4.3,4.6,-0.1,3
27147,435,382,-109,497,45,53,-64,-8,37421,3,11.6,10.2,-2.9,1.2,1.4,-1.7,5
27149,110,74,19,724,58,36,77,113,9728,0,11.4,7.7,2,6,3.7,8,7
27151,114,93,-101,378,26,21,-75,-52,9719,2,11.7,9.5,-10.4,2.7,2.2,-7.7,9
27153,306,252,14,331,69,54,83,134,25667,-3,12,9.8,0.5,2.7,2.1,3.2,8
27155,24,62,-71,92,3,-38,-68,-106,3136,0,7.5,19.4,-22.3,0.9,-11.9,-21.3,9
27157,222,218,21,294,7,4,28,31,21683,-1,10.2,10.1,1,0.3,0.2,1.3,3
27159,189,220,14,356,23,-31,37,5,14241,-1,13.3,15.5,1,1.6,-2.2,2.6,9
27161,198,188,41,1003,17,10,58,67,18981,-1,10.4,9.9,2.2,0.9,0.5,3.1,6
27163,2796,1930,1396,3424,527,866,1923,2767,278936,-22,10.1,7,5,1.9,3.1,6.9,1
27165,174,129,-181,159,108,45,-73,-29,11077,-1,15.7,11.6,-16.3,9.7,4.1,-6.6,8
27167,46,89,-8,87,-1,-43,-9,-52,6306,0,7.3,14.1,-1.3,-0.2,-6.8,-1.4,8
27169,336,431,236,3819,107,-95,343,252,49721,4,6.8,8.7,4.8,2.2,-1.9,6.9,4
27171,1890,1058,2079,1126,132,832,2211,3032,151150,-11,12.6,7.1,13.9,0.9,5.6,14.8,1
27173,90,105,-28,113,26,-15,-2,-17,9467,0,9.5,11.1,-3,2.7,-1.6,-0.2,9
28000,34628,36032,-2614,93920,4800,-1404,2186,762,2939690,-20,11.8,12.3,-0.9,1.6,-0.5,0.7,
28001,311,416,-126,1321,459,-105,333,229,28746,1,10.9,14.5,-4.4,16,-3.7,11.6,7
28003,383,471,55,670,22,-88,77,-12,34135,-1,11.2,13.8,1.6,0.6,-2.6,2.3,7
28005,114,218,-14,72,2,-104,-12,-117,12442,-1,9.1,17.4,-1.1,0.2,-8.3,-1,8
28007,216,281,-106,251,-1,-65,-107,-171,17359,1,12.4,16.1,-6.1,-0.1,-3.7,-6.1,6
28009,72,125,-66,64,1,-53,-65,-118,7438,0,9.6,16.7,-8.8,0.1,-7.1,-8.7,1
28011,407,441,-509,1498,53,-34,-456,-493,28968,-3,13.9,15.1,-17.4,1.8,-1.2,-15.6,7
28013,166,220,-134,318,28,-54,-106,-161,12685,-1,13,17.2,-10.5,2.2,-4.2,-8.3,9
28015,72,147,-126,600,0,-75,-126,-201,9535,0,7.5,15.3,-13.1,0,-7.8,-13.1,8
28017,233,236,5,491,0,-3,5,3,16866,1,13.8,14,0.3,0,-0.2,0.3,9
28019,88,109,17,195,-2,-21,15,-7,8088,-1,10.9,13.5,2.1,-0.2,-2.6,1.9,9
28021,104,119,-163,1057,20,-15,-143,-158,8617,0,12,13.7,-18.7,2.3,-1.7,-16.4,8
28023,178,238,87,156,-1,-60,86,25,15228,-1,11.7,15.6,5.7,-0.1,-3.9,5.7,9
28025,212,269,-48,240,0,-57,-48,-105,18206,0,11.6,14.7,-2.6,0,-3.1,-2.6,7
28027,303,335,-289,555,165,-32,-124,-158,20077,-2,15,16.6,-14.3,8.2,-1.6,-6.2,6
28029,323,368,-96,932,96,-45,0,-48,27664,-3,11.7,13.3,-3.5,3.5,-1.6,0,2
28031,250,276,-55,271,-2,-26,-57,-83,18059,0,13.8,15.2,-3,-0.1,-1.4,-3.1,8
28033,1655,1712,1946,879,230,-57,2176,2103,193247,-16,8.6,8.9,10.1,1.2,-0.3,11.3,1
28035,1006,883,-92,5799,200,123,108,232,78208,1,12.9,11.3,-1.2,2.6,1.6,1.4,3
28037,89,134,43,63,2,-45,45,-1,7610,-1,11.7,17.6,5.7,0.3,-5.9,5.9,9
28039,384,343,344,483,34,41,378,420,25619,1,15.1,13.5,13.5,1.3,1.6,14.9,8
28041,134,137,41,2713,-1,-3,40,35,13601,-2,9.9,10.1,3,-0.1,-0.2,2.9,8
28043,232,310,-3,312,13,-78,10,-69,21065,-1,11,14.7,-0.1,0.6,-3.7,0.5,7
28045,425,564,255,219,33,-139,288,152,46159,3,9.2,12.2,5.5,0.7,-3,6.2,2
28047,2435,2308,-450,4564,497,127,47,169,210612,-5,11.6,11,-2.1,2.4,0.6,0.2,2
28049,2765,2302,-3581,8204,437,463,-3144,-2685,214870,-4,12.8,10.6,-16.6,2,2.1,-14.5,2
28051,205,279,-262,893,1,-74,-261,-334,15777,1,12.9,17.5,-16.4,0.1,-4.6,-16.4,2
28053,97,138,-101,73,5,-41,-96,-138,7216,-1,13.3,18.9,-13.9,0.7,-5.6,-13.2,8
28055,4,13,3,501,0,-9,3,-6,1256,0,3.2,10.3,2.4,0,-7.1,2.4,9
28057,301,317,134,1440,4,-16,138,122,24093,0,12.5,13.2,5.6,0.2,-0.7,5.7,9
28059,1634,1506,978,1417,325,128,1303,1426,146389,-5,11.2,10.3,6.7,2.2,0.9,8.9,2
28061,202,295,28,136,0,-93,28,-64,16013,1,12.6,18.4,1.7,0,-5.8,1.7,8
28063,67,101,-95,333,3,-34,-92,-126,6941,0,9.6,14.4,-13.6,0.4,-4.9,-13.1,9
28065,118,186,-40,103,-1,-68,-41,-110,10969,-1,10.7,16.9,-3.6,-0.1,-6.2,-3.7,8
28067,920,895,-263,1806,49,25,-214,-190,66250,-1,13.9,13.5,-4,0.7,0.4,-3.2,4
28069,77,126,-34,846,-2,-49,-36,-86,8584,-1,8.9,14.6,-3.9,-0.2,-5.7,-4.2,9
28071,589,479,414,5652,215,110,629,737,58467,-2,10.1,8.2,7.1,3.7,1.9,10.8,4
28073,773,523,171,373,49,250,220,471,66217,1,11.7,7.9,2.6,0.7,3.8,3.3,3
28075,825,919,-610,2871,87,-94,-523,-615,70527,2,11.6,13,-8.6,1.2,-1.3,-7.4,5
28077,159,188,10,58,-1,-29,9,-20,11741,0,13.5,16,0.9,-0.1,-2.5,0.8,8
28079,324,301,-83,374,114,23,31,55,21258,1,15.3,14.2,-3.9,5.4,1.1,1.5,8
28081,1090,1019,-164,1066,61,71,-103,-25,82799,7,13.2,12.3,-2,0.7,0.9,-1.2,5
28083,382,398,-320,899,50,-16,-270,-286,26378,0,14.4,15,-12.1,1.9,-0.6,-10.2,6
28085,408,489,1,478,17,-81,18,-62,34702,1,11.7,14.1,0,0.5,-2.3,0.5,6
28087,729,680,-481,1869,43,49,-438,-388,57283,1,12.7,11.8,-8.4,0.7,0.9,-7.6,5
28089,1276,1018,607,2385,374,258,981,1240,112511,1,11.4,9.1,5.4,3.3,2.3,8.8,2
28091,287,363,136,590,-1,-76,135,58,24224,-1,11.9,15,5.6,0,-3.1,5.6,6
28093,339,536,400,1991,13,-197,413,218,34123,2,10,15.8,11.8,0.4,-5.8,12.1,1
28095,386,501,158,445,-1,-115,157,41,33609,-1,11.5,14.9,4.7,0,-3.4,4.7,7
28097,123,155,69,117,-1,-32,68,37,9600,1,12.8,16.2,7.2,-0.1,-3.3,7.1,9
28099,431,417,-41,488,11,14,-30,-15,28789,1,15,14.5,-1.4,0.4,0.5,-1,7
28101,289,294,-6,899,5,-5,-1,-4,21019,2,13.7,14,-0.3,0.2,-0.2,0,8
28103,151,143,-94,146,0,8,-94,-86,9914,0,15.2,14.4,-9.4,0,0.8,-9.4,9
28105,490,393,-556,5641,272,97,-284,-181,51203,6,9.6,7.7,-10.8,5.3,1.9,-5.5,5
28107,379,453,151,408,0,-74,151,77,32669,0,11.6,13.9,4.6,0,-2.3,4.6,6
28109,650,778,879,1132,45,-128,924,795,57978,-1,11.3,13.5,15.3,0.8,-2.2,16,6
28111,128,196,-14,114,0,-68,-14,-83,11315,-1,11.3,17.3,-1.2,0,-6,-1.2,3
28113,516,576,-241,973,6,-60,-235,-293,39394,2,13,14.6,-6.1,0.2,-1.5,-5.9,6
28115,415,414,127,202,39,1,166,168,31535,1,13.2,13.2,4,1.2,0,5.3,9
28117,285,336,193,1313,101,-51,294,244,25135,1,11.4,13.4,7.7,4,-2,11.8,7
28119,59,127,-65,116,4,-68,-61,-128,5546,1,10.5,22.6,-11.6,0.7,-12.1,-10.9,8
28121,1740,1341,826,5659,223,399,1049,1439,160417,-9,10.9,8.4,5.2,1.4,2.5,6.6,2
28123,445,356,-280,177,140,89,-140,-53,27507,-2,16.2,12.9,-10.2,5.1,3.2,-5.1,2
28125,43,78,-91,87,0,-35,-91,-126,3336,0,12.7,22.9,-26.8,0,-10.3,-26.8,8
28127,341,361,99,481,13,-20,112,92,25715,0,13.3,14.1,3.9,0.5,-0.8,4.4,2
28129,180,203,41,145,1,-23,42,17,14099,-2,12.8,14.4,2.9,0.1,-1.6,3,8
28131,213,251,152,1249,2,-38,154,115,18756,-1,11.4,13.4,8.1,0.1,-2,8.2,2
28133,285,359,-334,4049,37,-74,-297,-369,24468,2,11.6,14.6,-13.5,1.5,-3,-12,7
28135,134,189,-200,1663,25,-55,-175,-230,11837,0,11.2,15.8,-16.7,2.1,-4.6,-14.6,9
28137,292,389,87,1323,9,-97,96,2,28261,3,10.3,13.8,3.1,0.3,-3.4,3.4,1
28139,255,306,-118,563,18,-51,-100,-151,21287,0,11.9,14.3,-5.5,0.8,-2.4,-4.7,8
28141,205,350,32,290,-2,-145,30,-114,18507,1,11,18.9,1.7,-0.1,-7.8,1.6,8
28143,111,159,-125,82,0,-48,-125,-173,9234,0,11.9,17.1,-13.4,0,-5.1,-13.4,1
28145,358,355,133,218,14,3,147,152,28284,2,12.7,12.6,4.7,0.5,0.1,5.2,7
28147,177,223,65,124,20,-46,85,39,13863,0,12.8,16.1,4.7,1.4,-3.3,6.1,9
28149,501,582,-328,452,70,-81,-258,-337,42298,2,11.8,13.7,-7.7,1.6,-1.9,-6.1,4
28151,565,631,-516,829,-1,-66,-517,-578,41946,5,13.4,14.9,-12.2,0,-1.6,-12.2,5
28153,260,278,106,84,35,-18,141,120,19703,-3,13.2,14.2,5.4,1.8,-0.9,7.2,9
28155,132,189,100,144,0,-57,100,44,9988,1,13.2,19,10,0,-5.7,10,9
28157,100,117,-126,968,0,-17,-126,-145,8058,-2,12.3,14.4,-15.5,0,-2.1,-15.5,8
28159,201,277,-16,449,4,-76,-12,-88,17416,0,11.5,15.9,-0.9,0.2,-4.4,-0.7,9
28161,136,189,27,324,0,-53,27,-27,12386,-1,11,15.2,2.2,0,-4.3,2.2,9
28163,289,335,-72,4485,21,-46,-51,-97,25796,0,11.2,13,-2.8,0.8,-1.8,-2,2
29000,68334,68389,11171,162999,7852,-55,19023,18988,6196156,20,11,11.1,1.8,1.3,0,3.1,
29001,275,256,-150,2645,101,19,-49,-29,25122,1,10.9,10.2,-6,4,0.8,-1.9,7
29003,169,183,127,129,0,-14,127,111,18127,-2,9.4,10.1,7,0,-0.8,7,3
29005,46,93,-7,86,0,-47,-7,-54,5107,0,9,18.1,-1.4,0,-9.2,-1.4,9
29007,287,331,-47,1303,0,-44,-47,-88,24394,3,11.7,13.5,-1.9,0,-1.8,-1.9,6
29009,407,488,400,230,2,-81,402,321,35265,0,11.6,13.9,11.4,0.1,-2.3,11.5,6
29011,133,166,72,20,-1,-33,71,36,11731,-2,11.4,14.2,6.1,-0.1,-2.8,6.1,8
29013,179,242,131,347,4,-63,135,72,16242,0,11,14.9,8.1,0.2,-3.9,8.3,1
29015,159,362,529,273,-5,-203,524,319,20552,-2,7.8,17.8,25.9,-0.2,-10,25.7,9
29017,130,158,41,223,0,-28,41,13,10544,0,12.3,15,3.9,0,-2.7,3.9,3
29019,1954,1339,424,10751,697,615,1121,1742,189463,6,10.4,7.1,2.2,3.7,3.3,5.9,3
29021,989,1018,-58,3631,151,-29,93,65,82956,1,11.9,12.3,-0.7,1.8,-0.3,1.1,3
29023,513,661,-72,952,1,-148,-71,-218,41948,1,12.2,15.7,-1.7,0,-3.5,-1.7,5
29025,102,131,43,216,3,-29,46,16,8955,-1,11.4,14.6,4.8,0.3,-3.2,5.1,1
29027,460,487,35,3074,1,-27,36,8,44731,-1,10.3,10.9,0.8,0,-0.6,0.8,3
29029,366,588,506,603,-2,-222,504,284,44044,2,8.3,13.4,11.5,0,-5.1,11.5,7
29031,897,871,-60,4300,83,26,23,53,82984,4,10.8,10.5,-0.7,1,0.3,0.3,3
29033,88,114,-1,108,-2,-26,-3,-29,8391,0,10.5,13.6,-0.1,-0.2,-3.1,-0.4,8
29035,84,89,55,43,-1,-5,54,49,5303,0,15.9,16.9,10.4,-0.2,-0.9,10.2,9
29037,1199,1170,1356,938,-7,29,1349,1375,111732,-3,10.8,10.5,12.2,-0.1,0.3,12.1,1
29039,213,226,84,375,-1,-13,83,71,14672,1,14.6,15.4,5.7,-0.1,-0.9,5.7,8
29041,76,119,41,228,6,-43,47,4,7399,0,10.3,16.1,5.5,0.8,-5.8,6.4,8
29043,1045,867,1074,620,54,178,1128,1300,94422,-6,11.1,9.2,11.5,0.6,1.9,12,2
29045,81,94,-63,63,0,-13,-63,-74,6641,2,12.1,14.1,-9.4,0,-1.9,-9.4,9
29047,2984,2072,1544,2260,378,912,1922,2842,259772,8,11.6,8,6,1.5,3.5,7.4,1
29049,232,254,272,384,-2,-22,270,245,21548,-3,10.8,11.9,12.7,-0.1,-1,12.6,1
29051,812,752,171,4170,92,60,263,322,77278,-1,10.5,9.8,2.2,1.2,0.8,3.4,3
29053,184,210,212,759,0,-26,212,184,16947,-2,10.9,12.5,12.6,0,-1.5,12.6,3
29055,237,377,193,470,7,-140,200,60,22719,0,10.4,16.6,8.5,0.3,-6.2,8.8,8
29057,61,125,113,175,2,-64,115,51,7716,0,7.9,16.3,14.7,0.3,-8.3,15,8
29059,211,255,218,204,8,-44,226,181,17768,-1,11.9,14.4,12.3,0.5,-2.5,12.8,2
29061,115,104,83,136,1,11,84,94,8551,-1,13.5,12.2,9.8,0.1,1.3,9.9,8
29063,97,134,-1382,772,-6,-37,-1388,-1411,9899,14,9.1,12.6,-130.3,-0.6,-3.5,-130.9,3
29065,149,257,271,193,-2,-108,269,159,14647,-2,10.2,17.6,18.6,-0.1,-7.4,18.5,9
29067,147,211,310,132,4,-64,314,247,12228,-3,12.1,17.4,25.6,0.3,-5.3,25.9,8
29069,349,480,-256,704,8,-131,-248,-379,27032,0,12.8,17.6,-9.4,0.3,-4.8,-9.1,7
29071,1090,1245,754,1052,15,-155,769,611,106404,-3,10.3,11.7,7.1,0.1,-1.5,7.2,1
29073,145,234,24,250,-1,-89,23,-67,14705,-1,9.8,15.9,1.6,-0.1,-6,1.6,8
29075,78,94,29,145,1,-16,30,13,6287,-1,12.4,15,4.6,0.2,-2.5,4.8,8
29077,3262,3247,1024,9697,363,15,1387,1414,304611,12,10.7,10.7,3.4,1.2,0,4.6,2
29079,143,154,-23,272,6,-11,-17,-29,9815,-1,14.5,15.7,-2.3,0.6,-1.1,-1.7,7
29081,84,112,25,133,7,-28,32,3,8220,-1,10.2,13.6,3,0.9,-3.4,3.9,9
29083,249,343,157,310,2,-94,159,64,22485,-1,11.1,15.3,7,0.1,-4.2,7.1,6
29085,92,188,237,171,1,-96,238,143,8718,1,10.6,21.7,27.4,0.1,-11.1,27.5,8
29087,46,76,19,88,6,-30,25,-6,4248,-1,10.8,17.9,4.5,1.4,-7.1,5.9,8
29089,95,127,-47,842,1,-32,-46,-78,10101,0,9.4,12.5,-4.6,0.1,-3.2,-4.5,3
29091,445,624,301,712,-8,-179,293,112,40735,-2,10.9,15.3,7.4,-0.2,-4.4,7.2,7
29093,86,186,123,281,6,-100,129,27,9440,-2,9.1,19.7,13,0.6,-10.6,13.7,9
29095,8531,7078,-385,11022,1262,1453,877,2342,718560,12,11.9,9.9,-0.5,1.8,2,1.2,1
29097,1579,1428,763,2428,119,151,882,1040,125056,7,12.7,11.5,6.1,1,1.2,7.1,3
29099,2281,2327,2022,1784,37,-46,2059,2010,231230,-3,9.9,10.1,8.8,0.2,-0.2,8.9,1
29101,712,494,181,3202,112,218,293,513,54962,2,13,9,3.3,2,4,5.4,4
29103,47,62,-39,106,0,-15,-39,-54,3723,0,12.5,16.5,-10.4,0,-4,-10.4,9
29105,470,494,348,378,10,-24,358,335,36680,1,12.9,13.5,9.5,0.3,-0.7,9.8,6
29107,355,436,313,833,-2,-81,311,229,33196,-1,10.7,13.2,9.5,-0.1,-2.4,9.4,1
29109,494,527,212,522,6,-33,218,183,38872,-2,12.7,13.6,5.5,0.2,-0.9,5.6,6
29111,96,144,-21,980,2,-48,-19,-68,9818,-1,9.7,14.6,-2.1,0.2,-4.9,-1.9,9
29113,813,592,1273,736,22,221,1295,1517,64699,1,12.7,9.3,19.9,0.3,3.5,20.3,1
29115,135,175,5,151,0,-40,5,-35,11791,0,11.4,14.8,0.4,0,-3.4,0.4,9
29117,156,212,274,1437,5,-56,279,222,14557,-1,10.8,14.7,19,0.3,-3.9,19.3,7
29119,342,299,175,118,89,43,264,310,23903,3,14.4,12.6,7.4,3.7,1.8,11.1,8
29121,173,213,120,200,5,-40,125,85,15161,0,11.4,14.1,7.9,0.3,-2.6,8.3,7
29123,127,208,11,415,10,-81,21,-59,12698,1,10,16.3,0.9,0.8,-6.4,1.6,9
29125,97,133,29,80,6,-36,35,-2,8430,-1,11.5,15.8,3.4,0.7,-4.3,4.2,8
29127,339,387,-126,1141,22,-48,-104,-153,28336,-1,11.9,13.6,-4.4,0.8,-1.7,-3.7,7
29129,51,50,-4,56,6,1,2,3,3469,0,14.7,14.4,-1.2,1.7,0.3,0.6,9
29131,305,320,203,353,-3,-15,200,187,25590,2,12,12.6,8,-0.1,-0.6,7.8,6
29133,144,214,226,932,0,-70,226,157,11822,1,12.3,18.2,19.2,0,-6,19.2,8
29135,199,179,-27,585,4,20,-23,-4,15256,-1,13,11.7,-1.8,0.3,1.3,-1.5,3
29137,93,123,89,134,7,-30,96,63,8698,-3,10.7,14.2,10.3,0.8,-3.5,11.1,9
29139,123,188,44,245,0,-65,44,-20,11459,1,10.7,16.4,3.8,0,-5.7,3.8,8
29141,260,322,248,343,-3,-62,245,184,21970,1,11.9,14.7,11.3,-0.1,-2.8,11.2,8
29143,188,296,-174,275,-2,-108,-176,-286,15424,-2,12.1,19,-11.2,-0.1,-6.9,-11.3,9
29145,692,753,525,1029,122,-61,647,581,60677,-5,11.5,12.5,8.7,2,-1,10.7,3
29147,214,179,-80,1928,25,35,-55,-20,20695,0,10.3,8.6,-3.9,1.2,1.7,-2.7,6
29149,106,184,96,106,1,-78,97,17,8720,-2,12.2,21.1,11,0.1,-9,11.1,9
29151,164,154,61,222,0,10,61,70,13468,-1,12.2,11.5,4.5,0,0.7,4.5,3
29153,83,161,91,51,2,-78,93,16,8970,1,9.3,18,10.2,0.2,-8.7,10.4,9
29155,181,285,-164,233,16,-104,-148,-252,14613,0,12.3,19.3,-11.1,1.1,-7.1,-10,7
29157,206,221,76,329,11,-15,87,72,18950,0,10.9,11.7,4,0.6,-0.8,4.6,6
29159,581,504,-32,995,87,77,55,133,43530,1,13.4,11.6,-0.7,2,1.8,1.3,5
29161,431,541,-44,2798,166,-110,122,11,45284,-1,9.5,11.9,-1,3.7,-2.4,2.7,5
29163,194,217,314,1552,0,-23,314,291,17935,0,10.9,12.2,17.7,0,-1.3,17.7,8
29165,1205,866,827,1232,207,339,1034,1370,111940,-3,10.8,7.8,7.4,1.9,3,9.3,1
29167,381,409,131,1171,19,-28,150,121,32780,-1,11.6,12.5,4,0.6,-0.9,4.6,2
29169,712,418,-328,10321,37,294,-291,2,53812,-1,13.2,7.8,-6.1,0.7,5.5,-5.4,5
29171,61,85,-3,59,3,-24,0,-24,4638,0,13.1,18.3,-0.6,0.6,-5.2,0,9
29173,99,134,114,92,1,-35,115,79,10489,-1,9.5,12.8,10.9,0.1,-3.3,11,9
29175,282,326,-480,1569,2,-44,-478,-517,24109,5,11.6,13.4,-19.7,0.1,-1.8,-19.6,6
29177,245,338,160,218,-2,-93,158,61,23182,-4,10.6,14.6,6.9,-0.1,-4,6.8,1
29179,59,103,-2,200,-1,-44,-3,-46,5950,1,9.9,17.2,-0.3,-0.2,-7.4,-0.5,9
29181,133,220,185,109,-3,-87,182,92,10806,-3,12.4,20.4,17.2,-0.3,-8.1,16.9,9
29183,4078,3353,1602,5439,550,725,2152,2861,416659,-16,9.8,8.1,3.9,1.3,1.7,5.2,1
29185,116,152,188,192,5,-36,193,157,9752,0,12,15.7,19.4,0.5,-3.7,20,8
29186,182,227,76,743,0,-45,76,29,18642,-2,9.8,12.2,4.1,0,-2.4,4.1,8
29187,654,903,367,6294,30,-249,397,152,67058,4,9.8,13.5,5.5,0.4,-3.7,5.9,4
29189,10035,10364,-5574,20101,2107,-329,-3467,-3732,987059,64,10.1,10.5,-5.6,2.1,-0.3,-3.5,1
29195,242,294,66,2258,33,-52,99,46,23049,-1,10.5,12.8,2.9,1.4,-2.3,4.3,7
29197,62,59,46,39,5,3,51,53,4053,-1,15.4,14.7,11.4,1.2,0.7,12.7,9
29199,83,59,5,58,-1,24,4,29,4676,1,17.8,12.7,1.1,-0.2,5.1,0.9,9
29201,467,526,73,518,5,-59,78,21,37889,2,12.3,13.9,1.9,0.1,-1.6,2.1,4
29203,87,124,59,75,1,-37,60,22,7238,-1,12,17.2,8.2,0.1,-5.1,8.3,9
29205,65,92,-42,189,6,-27,-36,-65,5931,-2,10.9,15.4,-7,1,-4.5,-6,9
29207,331,447,122,439,-1,-116,121,7,28397,2,11.7,15.7,4.3,0,-4.1,4.3,6
29209,272,465,711,273,10,-193,721,524,32658,-4,8.4,14.4,21.9,0.3,-6,22.3,6
29211,66,81,-11,117,8,-15,-3,-19,5797,-1,11.4,13.9,-1.9,1.4,-2.6,-0.5,9
29213,579,721,174,2279,-9,-142,165,26,56775,3,10.2,12.7,3.1,-0.2,-2.5,2.9,4
29215,276,388,428,1809,-2,-112,426,315,25619,1,10.8,15.2,16.8,-0.1,-4.4,16.7,9
29217,236,322,189,684,9,-86,198,111,19710,-1,12,16.4,9.6,0.5,-4.4,10.1,6
29219,440,422,493,178,-1,18,492,516,37806,6,11.7,11.2,13.1,0,0.5,13.1,1
29221,265,366,241,1018,3,-101,244,142,23534,-1,11.3,15.6,10.3,0.1,-4.3,10.4,8
29223,116,216,90,178,2,-100,92,-6,10811,2,10.7,20,8.3,0.2,-9.2,8.5,9
29225,609,464,945,724,15,145,960,1106,41472,1,14.9,11.3,23.1,0.4,3.5,23.5,2
29227,23,41,-16,35,0,-18,-16,-33,1907,1,12,21.3,-8.3,0,-9.4,-8.3,9
29229,251,291,303,202,-1,-40,302,260,19403,-2,13,15.1,15.7,-0.1,-2.1,15.7,8
29510,3415,3099,-5403,11017,698,316,-4705,-4439,281754,-50,12,10.9,-19,2.5,1.1,-16.6,1
30000,11206,11377,9485,29307,609,-171,10094,9934,1132812,11,9.9,10.1,8.4,0.5,-0.2,8.9,
30001,87,116,165,413,2,-29,167,138,9885,0,8.9,11.8,16.8,0.2,-3,17,9
30003,155,160,-68,295,-2,-5,-70,-75,12751,0,12.1,12.5,-5.3,-0.2,-0.4,-5.5,8
30005,84,69,-87,230,0,15,-87,-73,6899,-1,12.1,9.9,-12.5,0,2.2,-12.5,9
30007,84,87,261,63,2,-3,263,261,8032,1,10.6,11,33,0.3,-0.4,33.3,3
30009,76,105,199,75,12,-29,211,183,11419,1,6.7,9.3,17.6,1.1,-2.6,18.6,3
30011,14,12,14,20,0,2,14,15,1418,-1,9.9,8.5,9.9,0,1.4,9.9,9
